id,markets,founded in,employees,headquarters,country,total raised (USD),latest_round_amount (USD),latest_round_date,latest_round_type,acquired_by,acquired_at,acquired_amount (USD)
69991,"Internet > Cloud Computing, Internet > SaaS, Big Data, Big Data > Machine Learning, Technology > Biotechnology",2012.0,2.0,Moscow,Russia,300000.0,300000.0,2014-12-01,Seed fund,,,
70075,"Mobile, Software > Apps, Analytics, Big Data > Machine Learning, Mobile > Mobile Advertising, Analytics > Predictive Analytics, Performance Marketing, Analytics > Mobile Analytics, Software",2015.0,2.0,Bangalore,India,0.0,0.0,2015-02-16,Venture capital,,,
70101,"Mobile, Hardware, Big Data > Machine Learning, Consumer Electronics > Wearables > Augmented Reality",2013.0,11.0,San Jose,United States,25500000.0,20000000.0,2016-06-01,Series A,,,
70143,"Technology > Information Technology, Advertising, Analytics, Big Data, Big Data > Machine Learning, Analytics > Predictive Analytics, Health Care, Optimization",2007.0,11.0,New York,United States,,,,,AOL,2015-06-08,0.0
70325,"Technology > Information Technology, Big Data > Big Data Analytics, Technology > Artificial Intelligence",2015.0,11.0,Mumbai,India,0.0,0.0,2016-03-08,Seed fund,,,
70345,"Technology > Artificial Intelligence, Aerospace, Drones, Data Science > Computer Vision",2015.0,2.0,San Francisco,United States,9620000.0,8000000.0,2018-01-18,Series A,,,
70366,"Internet > Email, Technology > Artificial Intelligence, Organizational Tools > Scheduling",2014.0,11.0,Paris,France,3975904.0,2808989.0,2017-06-01,Venture Capital,,,
70391,"Internet > SaaS, Big Data > Machine Learning, Technology > Artificial Intelligence, Application Platforms",2016.0,,San Francisco,United States,200000.0,200000.0,2016-08-02,Seed fund,,,
70441,Big Data > Machine Learning > Natural Language Processing,2010.0,13.0,Montréal,Canada,,,,,,,
70520,"Internet > SaaS, Analytics, Technology > Artificial Intelligence, Drones",2011.0,180.0,Toulouse,France,18000000.0,0.0,2018-09-13,Series B,,,
70606,"Navigation, Big Data > Machine Learning, Software",2013.0,11.0,San Jose,United States,2423913.0,2423913.0,2016-03-23,Series A,,,
70614,"Big Data, Big Data > Machine Learning",2012.0,,Dublin,Ireland,,,,,,,
70632,"Big Data, Big Data > Machine Learning > Natural Language Processing, Education, Big Data > Machine Learning, Lifestyle, Lifestyle > Kids, Big Data > Machine Learning > Natural Language Processing > Speech Recognition",2015.0,,Dublin,Ireland,3793278.0,2530120.0,2018-01-15,Venture Capital,,,
70665,"Big Data > Machine Learning, Technology > Artificial Intelligence, Analytics > Predictive Analytics, Industry > Logistics > Supply Chain Management",2016.0,11.0,Mountain View,United States,125000.0,125000.0,2015-10-22,Undisclosed,,,
70677,"Internet > Email, Technology > Data Mining, Technology > Artificial Intelligence",,,San Francisco,United States,125000.0,125000.0,2015-12-27,Seed fund,,,
70782,"Finance, Big Data > Machine Learning, Finance > Trading, Software > Enterprise Software > Market Research",2014.0,2.0,Palo Alto,United States,1000000.0,1000000.0,2014-05-01,Seed fund,,,
70873,"Technology > Artificial Intelligence, Enterprise",2016.0,,,United States,35000000.0,35000000.0,2018-06-26,Series B,,,
70883,"Security, Big Data > Machine Learning, Internet > Cloud Computing > Cloud Data Services",2015.0,2.0,Mountain View,United States,0.0,0.0,2016-03-15,Seed fund,,,
70964,"Technology > Artificial Intelligence, Parenting, Software",,,Taipei,Taiwan,,,,,Dianhaubang,2015-04-17,10000000.0
70970,"Recruiting, Technology > Artificial Intelligence, Internet > Semantic Web, Big Data > Machine Learning > Natural Language Processing > Speech Recognition",,11.0,Vilnius,Lithuania,,,,,,,
70991,"Big Data > Big Data Analytics, Technology > Artificial Intelligence",2015.0,5.0,St George,United States,,,,,,,
71037,"Technology > Artificial Intelligence, Software",,,Ontario,Canada,0.0,0.0,2016-03-11,Venture Capital,,,
71111,"E-Commerce, Big Data, Big Data > Machine Learning, Marketing > Internet Marketing > Conversion Optimization",2016.0,11.0,Manchester,United Kingdom,,,,,,,
71175,"Big Data > Machine Learning, Technology > Artificial Intelligence, Enterprise > Enterprise Search, Legal > Legal Tech",2011.0,25.0,Toronto,Canada,50000000.0,50000000.0,2018-09-05,Series A,,,
71198,"Big Data, Big Data > Machine Learning, Health Care, Health",2015.0,4.0,Jönköping,Sweden,231000.0,231000.0,2016-03-18,Venture Capital,,,
71256,"Mobile, Technology > Artificial Intelligence",2016.0,11.0,Boston,United States,4000000.0,2500000.0,2017-02-16,Seed fund,,,
71270,"Internet, Hardware, Big Data > Machine Learning, Security > Cyber Security",2015.0,2.0,Boston,United States,8550000.0,6300000.0,2017-06-21,Series A,,,
71276,"Internet > Cloud Computing, Software > Enterprise Software, Internet > SaaS, Security, Big Data > Machine Learning, Security > Cyber Security",2014.0,2.0,London,United Kingdom,,,,,,,
71326,"Technology, Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Internet of Things, Health Care, Pets",2014.0,6.0,Stockholm,Sweden,,,,,,,
71708,"Big Data > Machine Learning, Internet > Search > Vertical Search, Technology > Artificial Intelligence, Knowledge Management",,,Kiel,Germany,,,,,,,
71764,"Internet > Consumer Internet > Messaging, Services > Location Based Services, Mobile, Big Data, Marketing > CRM, Technology > Artificial Intelligence, Software > Enterprise Software > Market Research, Internet > Social Media > Social Media Platforms, Gaming, Software > Apps > App",2016.0,4.0,Berlin,Germany,,,,,,,
71953,"Technology > Artificial Intelligence, Research",2000.0,11.0,Berkeley,United States,,,,,,,
71960,"Internet > Social Media, Marketing > Social Media Marketing, Technology > Artificial Intelligence",,2.0,Boston,United States,500000.0,500000.0,2015-03-25,Seed fund,,,
72093,"Big Data > Machine Learning, Technology > Artificial Intelligence, Legal",2015.0,,Zurich,Switzerland,15000.0,15000.0,2016-03-21,Seed fund,,,
72176,"Internet > Cloud Computing, Finance > Accounting, Technology > Artificial Intelligence, Finance > FinTech",2015.0,3.0,Belo Horizonte,Brazil,0.0,0.0,2018-01-29,Seed fund,,,
72222,"E-Commerce, Social > Social Bookmarking, Big Data > Machine Learning, Mobile > Mobile Commerce",,,Madrid,Spain,,,,,,,
72232,"Recruiting, Big Data > Machine Learning, Recruiting > Employment, Technology > Artificial Intelligence",2016.0,22.0,Brisbane,Australia,500000.0,400000.0,2016-08-22,Seed fund,,,
72244,"E-Commerce, Retail, Personalization, Big Data, E-Commerce > Revenue Drivers > Coupons, Big Data > Machine Learning, Retail > Retail Technology, E-Commerce > Revenue Drivers",2014.0,25.0,Yokneam,Israel,8400000.0,6000000.0,2018-10-09,Series A,,,
72263,"Consumer Electronics > Wireless, Health > Health and Wellness, Technology > Artificial Intelligence, Health Care > Medical, Health Care, Health Care > Medical > Medical Devices",2014.0,,Stockholm,Sweden,9995428.0,1815840.0,2018-06-29,Venture Capital,,,
72322,"Mobile, E-Commerce, Consumer Goods > Fashion, Software > Enterprise Software, Internet > SaaS, Software > Apps, Big Data > Machine Learning, Marketing > Business Intelligence, Technology > Artificial Intelligence, E-Commerce > E-Commerce Platforms",2014.0,11.0,Germany,Germany,1538889.0,888889.0,2016-08-23,Seed fund,,,
72445,"Networking, Internet > Search > Semantic Search, Technology > Artificial Intelligence, Social",2016.0,2.0,Sønderborg,Denmark,,,,,,,
72482,"Security, Big Data > Machine Learning, Technology > Artificial Intelligence",2014.0,11.0,San Francisco,United States,12400000.0,6800000.0,2017-10-25,Series A,,,
72507,"Technology > Artificial Intelligence, Software",,,"Mountain View,",United States,62000000.0,50000000.0,2017-06-30,Series B,,,
72626,"Mobile, Transportation > Vehicles > Automotive, Security, Robotics, Technology > Artificial Intelligence, Data Science > Computer Vision, Industry > Industrial Automation",,2.0,Bratislava,,,,,,,,
72699,"E-Commerce, Big Data, Big Data > Machine Learning, Consumer Goods > Beauty",2014.0,2.0,North America,,,,,,,,
72723,"Big Data, Big Data > Machine Learning, Health > Health and Wellness, Health Care, Health",2015.0,2.0,Bangalore,India,1700000.0,1300000.0,2017-08-01,Seed fund,,,
72737,"Technology, Analytics, Big Data, Education, Technology > Artificial Intelligence, Software, Education > EdTech, Education > E-learning",2013.0,11.0,Helsinki,Finland,7516981.0,1494253.0,2016-05-18,Seed fund,,,
72779,"Internet > Search > Semantic Search, Technology > Artificial Intelligence, Analytics > Text Analytics",,2.0,Sausalito,United States,1500000.0,1500000.0,2016-03-01,Seed fund,,,
72790,"Analytics, Big Data, Big Data > Machine Learning, Internet of Things, Consumer Electronics > Wearables > Augmented Reality, Virtual Reality",2014.0,2.0,San Francisco,,,,,,,,
72826,"Internet > Social Media, Big Data, Technology > Artificial Intelligence, Internet of Things",,,Dallas,United States,0.0,0.0,2016-03-01,Seed fund,,,
72844,"Health > Health and Wellness, Technology > Artificial Intelligence, Health > Mobile Health, Health Care > Medical > Therapeutics",2016.0,5.0,San Francisco,United States,,0.0,2016-03-30,Seed fund,,,
72846,"Internet, Technology > Artificial Intelligence, Hardware + Software",2014.0,2.0,Cambridge,United States,300000.0,100000.0,2016-03-30,Seed fund,,,
72849,"Transportation, Transportation > Vehicles > Automotive, Security, Big Data > Machine Learning",2014.0,,,Portugal,424477.0,0.0,2017-03-06,Seed fund,,,
72917,"E-Commerce, Big Data, Big Data > Machine Learning, Sustainability, Sustainability > Clean Technology, Sustainability > Green",2015.0,,San Francisco,United States,8830000.0,5200000.0,2016-09-27,Undisclosed,,,
72923,"Big Data > Machine Learning, Software, Food And Drinks > Food > Food Delivery",2016.0,2.0,New York,United States,30000.0,30000.0,2016-03-10,Angel,,,
72974,Technology > Artificial Intelligence,,,,United States,100000.0,100000.0,2016-04-01,Seed fund,,,
73246,"Big Data > Machine Learning, Data Science > Computer Vision",2009.0,11.0,Manchester,United Kingdom,25974026.0,25974026.0,2017-09-04,Private equity,,,
73287,"Advertising, Technology > Artificial Intelligence, Data Science > Computer Vision, Marketing > Digital Marketing",2011.0,11.0,World / Global,Portugal,,,,,,,
73297,"Robotics, Technology > Artificial Intelligence, Services > Delivery",,,"South San Francisco,",United States,2000000.0,2000000.0,2016-04-06,Seed fund,,,
73327,"Mobile, Retail, Software > Enterprise Software, Security, Education, Big Data > Machine Learning, Technology > Artificial Intelligence, Health Care, Data Science > Computer Vision, Data Science > Computer Vision > Face Recognition",2012.0,2.0,Bengaluru South,India,,,,,,,
73447,"Internet > Search > Semantic Search, Technology > Artificial Intelligence, Information Services",2014.0,51.0,Tel Aviv,Israel,32800000.0,15000000.0,2017-05-11,Venture Capital,,,
73558,"Internet > Consumer Internet > Messaging, Internet > Web Development > Developer APIs, Internet > SaaS, Technology > Artificial Intelligence",2015.0,2.0,London,United Kingdom,0.0,0.0,2016-04-08,Undisclosed funding,,,
73587,"Big Data > Machine Learning, Finance > FinTech > Cryptocurrency > Bitcoin, Finance > Financial Services",2015.0,2.0,San Francisco,United States,7500000.0,6000000.0,2016-12-12,Series A,,,
73667,"Big Data > Machine Learning, Internet of Things",2014.0,11.0,Budapest,Hungary,,,,,Hortonworks,2015-04-13,0.0
73686,"Technology, Analytics, Technology > Artificial Intelligence, Software > Testing, Analytics > Predictive Analytics, Software, Marketing, Software > Testing > User Testing, Technology > Deep Tech",2015.0,13.0,Amsterdam,The Netherlands,778162.0,380435.0,2017-05-31,Angel,,,
73739,"Finance, Analytics, Big Data, Technology > Artificial Intelligence, Big Data > Visualization, Internet of Things > Home Automation",2013.0,11.0,Palo Alto,United States,,,,,,,
73762,"Big Data > Machine Learning > Natural Language Processing, Data Science",2008.0,11.0,Munich,Germany,,,,,VirtualWorks,2016-04-06,0.0
73829,"Services > Customer Service, Big Data > Machine Learning, Software, Sales and Marketing > Sales Tools",2014.0,20.0,Montreal,Canada,2320000.0,2320000.0,2016-04-12,Series A,,,
73852,"Mobile, Transportation > Vehicles > Automotive, Technology > Artificial Intelligence, Information Services",2015.0,11.0,Palo Alto,United States,171000000.0,159000000.0,2017-07-19,Series B,,,
73875,"Big Data, Technology > Artificial Intelligence, Health Care",2015.0,,,China,155000000.0,155000000.0,2016-04-13,Series A,,,
74005,"Technology, Transportation, Transportation > Vehicles > Automotive, Analytics, Big Data, Big Data > Machine Learning, Technology > Artificial Intelligence, Internet of Things, Analytics > Predictive Analytics, Transportation > Vehicles, Technology > Deep Tech",2014.0,11.0,Munich,Germany,43500000.0,20000000.0,2018-04-19,Series B,,,
74107,"Technology > Artificial Intelligence, Analytics > Predictive Analytics, Security > Fraud Detection, Security > Data Security, Security > Information Security",2013.0,11.0,San Jose,United States,7800000.0,7800000.0,2016-07-26,Series A,,,
74247,"Mobile, Media > News, Media > Publishing, Big Data > Machine Learning, Technology > Artificial Intelligence",2014.0,2.0,Vilnius,Lithuania,,,,,,,
74356,"Mobile > Mobile Software Tools, Services > Translation, Internet > SaaS, Big Data, Technology > Artificial Intelligence",2015.0,2.0,Tallinn,Estonia,,,,,,,
74393,Technology > Artificial Intelligence,2008.0,11.0,Riga,Latvia,,,,,,,
74453,"Big Data > Big Data Analytics, Internet > SaaS, Big Data > Machine Learning",2013.0,2.0,San Francisco,United States,2600000.0,2600000.0,2016-04-19,Series A,,,
74458,"Internet > Search, Travel, Big Data, Technology > Artificial Intelligence",2011.0,11.0,Lakebay,United States,2000000.0,2000000.0,2016-04-19,Series B,,,
74529,"Social > Communities, Travel, Big Data, Big Data > Machine Learning, Social > Communities > Online Dating, Leisure, Internet > Social Media > Social Media Platforms, Social > Social Travel, Internet > Social Network, Dating",2014.0,2.0,Worldwide,United States,0.0,0.0,2017-03-14,Seed fund,,,
74673,"Technology, Health > Health and Wellness, Technology > Artificial Intelligence, Health Care > Medical, Health Care, Health",2014.0,2.0,Turku,Finland,1.0,1.0,2018-12-03,Private equity,,,
74768,Technology > Artificial Intelligence,2015.0,2.0,San Francisco,United States,,,,,,,
74777,"Networking, Internet > Social Media, Big Data > Machine Learning",2016.0,2.0,Santa Monica,United States,50000.0,50000.0,2016-04-20,Seed fund,,,
74864,"Big Data, Big Data > Machine Learning, Sales and Marketing > Lead Generation, Sales and Marketing > Sales Tools",2014.0,160.0,Helsinki,Finland,,,,,,,
74872,"Big Data > Machine Learning, Technology > Artificial Intelligence, Businesses > Human Resources",2015.0,2.0,Manhattan,United States,10030000.0,7600000.0,2019-03-06,Series A,,,
74939,"Big Data > Machine Learning, Technology > Artificial Intelligence, Internet of Things, Software",2013.0,51.0,Austin,United States,95000000.0,56500000.0,2018-02-20,Series B,,,
75081,"Big Data > Machine Learning, Technology > Artificial Intelligence, Analytics > Predictive Analytics",2015.0,11.0,London,United Kingdom,0.0,0.0,2016-04-25,Seed fund,,,
75092,"Internet > Web Development > Developer APIs, Internet > SaaS, Big Data > Machine Learning > Natural Language Processing, Collaboration, Technology > Artificial Intelligence, Application Platforms",2015.0,,Paris,France,2409639.0,1111111.0,2016-06-24,Seed fund,,,
